"Classification","EdgeOfFlightLine","GpsTime","Intensity","NumberOfReturns","OriginId","PointSourceId","ReturnNumber","ScanAngleRank","ScanDirectionFlag","UserData","X","Y","Z"
2.000,0.000,56180.584,96.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446181.890,4652595.945,283.220
2.000,0.000,56180.584,113.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446180.151,4652596.210,283.480
2.000,0.000,56180.584,122.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446178.420,4652596.468,283.510
2.000,0.000,56180.584,124.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446176.660,4652596.740,283.530
2.000,0.000,56180.595,132.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446174.537,4652596.334,283.630
2.000,0.000,56180.595,118.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446176.283,4652596.069,283.740
2.000,0.000,56180.595,101.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446178.088,4652595.774,284.150
2.000,0.000,56180.595,118.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446179.848,4652595.508,283.970
2.000,0.000,56180.612,68.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446184.403,4652593.918,283.060
2.000,0.000,56180.612,111.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446182.642,4652594.176,283.300
2.000,0.000,56180.612,107.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446180.889,4652594.433,283.470
2.000,0.000,56180.612,64.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446173.972,4652595.464,284.130
2.000,0.000,56180.623,122.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446173.958,4652594.493,284.200
2.000,0.000,56180.623,127.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446175.726,4652594.228,284.200
2.000,0.000,56180.623,115.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446179.232,4652593.690,284.160
2.000,0.000,56180.639,61.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446186.481,4652591.427,282.940
2.000,0.000,56180.639,84.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446184.750,4652591.685,282.960
2.000,0.000,56180.639,131.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446183.012,4652591.935,283.290
2.000,0.000,56180.650,100.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446174.010,4652592.567,285.260
2.000,0.000,56180.650,107.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446175.771,4652592.309,284.920
2.000,0.000,56180.650,83.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446179.188,4652591.816,284.030
2.000,0.000,56180.650,130.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446180.912,4652591.566,283.590
2.000,0.000,56180.667,100.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446185.182,4652589.740,282.960
2.000,0.000,56180.667,130.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446183.421,4652589.998,283.120
2.000,0.000,56180.667,20.000,2.000,17583.000,85.000,2.000,6.000,1.000,69.000,446179.989,4652590.484,283.830
1.000,0.000,56180.667,28.000,2.000,17583.000,85.000,1.000,6.000,1.000,69.000,446178.710,4652590.508,289.000
1.000,0.000,56180.678,33.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446173.599,4652590.413,289.070
1.000,0.000,56180.678,21.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446177.032,4652589.928,288.050
2.000,0.000,56180.678,13.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446178.377,4652589.859,284.200
1.000,0.000,56180.678,52.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446179.111,4652589.475,291.880
1.000,0.000,56180.678,38.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446180.872,4652589.217,291.730
1.000,0.000,56180.678,19.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446182.299,4652589.117,288.150
2.000,0.000,56180.694,111.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446186.036,4652587.644,282.970
2.000,0.000,56180.694,127.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446184.283,4652587.909,283.080
2.000,0.000,56180.694,38.000,2.000,17583.000,85.000,2.000,6.000,1.000,69.000,446182.522,4652588.167,283.230
2.000,0.000,56180.694,22.000,2.000,17583.000,85.000,2.000,6.000,1.000,69.000,446177.381,4652588.895,284.580
1.000,0.000,56180.694,33.000,2.000,17583.000,85.000,1.000,6.000,1.000,69.000,446176.161,4652588.905,289.860
2.000,0.000,56180.694,28.000,2.000,17583.000,85.000,2.000,7.000,1.000,69.000,446173.971,4652589.396,285.400
1.000,0.000,56180.694,30.000,2.000,17583.000,85.000,1.000,7.000,1.000,69.000,446174.430,4652589.155,290.120
2.000,0.000,56180.705,13.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446176.729,4652588.300,284.750
2.000,0.000,56180.705,16.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446178.445,4652588.050,284.270
1.000,0.000,56180.705,41.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446179.320,4652587.599,293.390
1.000,0.000,56180.705,34.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446180.999,4652587.356,292.890
2.000,0.000,56180.705,9.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446180.132,4652587.815,283.630
1.000,0.000,56180.705,35.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446182.456,4652587.256,289.590
1.000,0.000,56180.705,31.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446183.898,4652587.157,286.010
2.000,0.000,56180.722,125.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446186.110,4652585.658,282.960
1.000,0.000,56180.722,4.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446184.579,4652585.818,285.100
2.000,0.000,56180.722,0.000,3.000,17583.000,85.000,3.000,6.000,1.000,69.000,446182.626,4652586.181,283.210
1.000,0.000,56180.722,24.000,3.000,17583.000,85.000,2.000,6.000,1.000,69.000,446183.011,4652585.978,287.310
1.000,0.000,56180.722,5.000,3.000,17583.000,85.000,1.000,6.000,1.000,69.000,446183.330,4652585.805,290.800
1.000,0.000,56180.722,33.000,2.000,17583.000,85.000,1.000,6.000,1.000,69.000,446178.381,4652586.450,293.910
1.000,0.000,56180.722,29.000,2.000,17583.000,85.000,1.000,7.000,1.000,69.000,446174.541,4652587.153,290.130
2.000,0.000,56180.722,27.000,2.000,17583.000,85.000,2.000,7.000,1.000,69.000,446174.090,4652587.394,285.420
1.000,0.000,56180.733,9.000,3.000,17583.000,85.000,1.000,7.000,0.000,69.000,446174.809,4652586.159,293.480
2.000,0.000,56180.733,23.000,3.000,17583.000,85.000,3.000,7.000,0.000,69.000,446174.031,4652586.557,285.380
1.000,0.000,56180.733,24.000,2.000,17583.000,85.000,1.000,7.000,0.000,69.000,446176.592,4652585.878,293.650
2.000,0.000,56180.733,23.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446177.501,4652586.057,284.630
2.000,0.000,56179.620,128.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446186.319,4652659.019,287.160
2.000,0.000,56179.631,67.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446180.243,4652659.087,291.280
2.000,0.000,56179.631,89.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446182.018,4652658.807,291.300
2.000,0.000,56179.631,146.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446185.139,4652658.465,287.190
2.000,0.000,56179.631,173.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446186.900,4652658.192,287.140
2.000,0.000,56179.647,97.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446183.386,4652657.789,287.230
2.000,0.000,56179.647,74.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446182.011,4652657.866,291.260
2.000,0.000,56179.647,62.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446178.527,4652658.404,291.200
2.000,0.000,56179.647,68.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446176.759,4652658.677,291.260
2.000,0.000,56179.647,78.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446175.021,4652658.949,291.290
2.000,0.000,56179.658,87.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446181.998,4652657.148,291.310
2.000,0.000,56179.658,171.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446185.156,4652656.798,287.190
2.000,0.000,56179.675,140.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446185.957,4652655.517,287.170
2.000,0.000,56179.675,101.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446184.249,4652655.775,287.210
2.000,0.000,56179.675,83.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446179.382,4652656.382,291.310
2.000,0.000,56179.675,84.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446175.861,4652656.928,291.280
2.000,0.000,56179.686,88.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446174.868,4652656.476,291.310
2.000,0.000,56179.686,87.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446176.599,4652656.203,291.300
2.000,0.000,56179.686,83.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446178.359,4652655.938,291.300
2.000,0.000,56179.686,90.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446180.127,4652655.658,291.280
2.000,0.000,56179.686,91.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446181.858,4652655.385,291.350
1.000,0.000,56179.686,24.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446183.649,4652655.105,291.500
2.000,0.000,56179.686,131.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446186.762,4652654.763,287.150
2.000,0.000,56179.702,152.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446186.027,4652653.983,287.170
2.000,0.000,56179.702,93.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446182.951,4652654.317,291.660
2.000,0.000,56179.703,76.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446181.168,4652654.598,291.350
2.000,0.000,56179.703,89.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446175.908,4652655.408,291.290
2.000,0.000,56179.714,98.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446174.149,4652654.807,291.290
2.000,0.000,56179.714,97.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446177.677,4652654.254,291.330
2.000,0.000,56179.714,169.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446186.050,4652653.094,287.160
2.000,0.000,56179.730,149.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446186.740,4652651.866,287.150
2.000,0.000,56179.730,124.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446185.017,4652652.123,287.190
2.000,0.000,56179.730,81.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446181.873,4652652.473,291.310
2.000,0.000,56179.730,97.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446180.157,4652652.738,291.280
2.000,0.000,56179.741,107.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446173.816,4652653.157,291.380
2.000,0.000,56179.741,96.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446175.599,4652652.884,291.400
2.000,0.000,56179.741,99.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446177.338,4652652.619,291.290
2.000,0.000,56179.741,99.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446179.083,4652652.346,291.340
2.000,0.000,56179.741,97.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446180.836,4652652.074,291.270
2.000,0.000,56179.758,136.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446186.000,4652650.352,287.170
1.000,0.000,56179.758,83.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446182.871,4652650.695,291.500
2.000,0.000,56179.758,81.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446177.612,4652651.513,291.240
2.000,0.000,56179.758,79.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446175.888,4652651.778,291.300
2.000,0.000,56179.758,82.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446174.143,4652652.043,291.300
2.000,0.000,56179.769,85.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446178.022,4652650.672,291.270
2.000,0.000,56179.769,77.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446181.513,4652650.134,291.190
2.000,0.000,56179.769,4.000,2.000,17583.000,85.000,2.000,4.000,0.000,69.000,446182.896,4652650.057,287.230
2.000,0.000,56179.785,98.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446184.166,4652648.855,287.190
2.000,0.000,56179.785,77.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446177.539,4652649.735,291.250
2.000,0.000,56179.785,81.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446174.062,4652650.272,291.270
2.000,0.000,56179.796,63.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446178.262,4652649.003,291.230
2.000,0.000,56179.796,36.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446179.971,4652648.746,291.160
2.000,0.000,56179.796,87.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446181.746,4652648.466,291.290
2.000,0.000,56179.796,118.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446184.852,4652648.123,287.180
2.000,0.000,56179.796,156.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446186.620,4652647.843,287.150
2.000,0.000,56179.813,72.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446181.499,4652647.297,291.260
2.000,0.000,56179.813,64.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446179.791,4652647.554,291.220
2.000,0.000,56179.813,59.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446176.262,4652648.092,291.220
2.000,0.000,56179.813,85.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446174.546,4652648.365,291.270
2.000,0.000,56179.824,75.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446175.908,4652647.465,291.280
2.000,0.000,56179.824,135.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446186.056,4652646.040,287.150
2.000,0.000,56179.840,128.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446185.692,4652645.146,287.210
2.000,0.000,56179.840,52.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446183.902,4652645.419,287.150
2.000,0.000,56179.840,72.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446177.327,4652646.298,291.270
2.000,0.000,56179.840,73.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446173.813,4652646.836,291.260
2.000,0.000,56179.851,79.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446175.011,4652645.894,291.250
2.000,0.000,56179.851,86.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446180.263,4652645.083,291.300
1.000,0.000,56179.851,19.000,2.000,17583.000,85.000,1.000,4.000,0.000,69.000,446183.710,4652644.568,290.780
2.000,0.000,56179.868,0.000,2.000,17583.000,85.000,2.000,4.000,1.000,69.000,446183.612,4652643.517,287.040
2.000,0.000,56179.868,53.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446177.030,4652644.389,291.280
2.000,0.000,56179.879,124.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446185.427,4652642.569,287.010
2.000,0.000,56179.895,121.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446186.520,4652641.494,286.960
2.000,0.000,56179.895,115.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446184.767,4652641.767,287.060
1.000,0.000,56179.906,9.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446174.022,4652642.048,301.690
1.000,0.000,56179.923,97.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446183.919,4652639.765,291.430
1.000,0.000,56179.923,6.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446179.859,4652639.974,303.840
2.000,0.000,56179.934,162.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446185.943,4652639.016,286.990
2.000,0.000,56179.950,135.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446186.826,4652637.787,286.920
2.000,0.000,56179.950,74.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446185.081,4652638.059,287.000
1.000,0.000,56179.950,13.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446181.340,4652638.073,303.230
1.000,0.000,56179.961,17.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446179.788,4652637.396,303.750
2.000,0.000,56179.978,50.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446185.950,4652635.993,286.890
2.000,0.000,56179.978,59.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446184.197,4652636.266,286.980
1.000,0.000,56179.989,33.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446181.521,4652635.545,302.390
2.000,0.000,56179.989,65.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.568,4652635.759,286.980
2.000,0.000,56179.989,53.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446185.351,4652635.486,286.880
1.000,0.000,56180.006,23.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446182.656,4652634.173,300.690
1.000,0.000,56180.017,17.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446181.113,4652633.644,302.180
2.000,0.000,56180.017,59.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446184.920,4652633.585,286.780
1.000,0.000,56180.033,12.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446177.762,4652633.187,302.740
1.000,0.000,56180.044,12.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446180.023,4652632.103,301.740
1.000,0.000,56180.044,13.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446181.746,4652631.853,301.440
2.000,0.000,56180.044,74.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.860,4652632.030,286.760
1.000,0.000,56180.061,9.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446177.778,4652631.305,300.680
1.000,0.000,56180.061,12.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446174.398,4652631.805,301.480
2.000,0.000,56180.072,95.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446186.877,4652629.769,283.570
2.000,0.000,56180.088,118.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446180.978,4652629.643,285.120
2.000,0.000,56180.099,109.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446185.912,4652628.043,283.590
2.000,0.000,56180.116,109.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446184.982,4652627.094,283.400
2.000,0.000,56180.116,96.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446183.222,4652627.367,283.480
2.000,0.000,56180.116,104.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446181.461,4652627.639,283.550
2.000,0.000,56180.116,102.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446179.738,4652627.897,283.540
2.000,0.000,56180.127,93.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446174.697,4652628.105,283.620
2.000,0.000,56180.127,105.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446176.472,4652627.833,283.490
2.000,0.000,56180.127,103.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446178.240,4652627.560,283.570
2.000,0.000,56180.127,116.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446179.971,4652627.295,283.480
2.000,0.000,56180.127,119.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446181.732,4652627.030,283.370
2.000,0.000,56180.143,81.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446186.106,4652625.196,283.250
2.000,0.000,56180.154,81.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446178.530,4652625.505,283.240
2.000,0.000,56180.154,94.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.797,4652624.687,283.290
2.000,0.000,56180.171,82.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446183.552,4652623.785,283.260
2.000,0.000,56180.171,80.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446181.769,4652624.058,283.280
2.000,0.000,56180.182,81.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446177.819,4652623.969,283.360
2.000,0.000,56180.182,78.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446179.579,4652623.704,283.200
2.000,0.000,56180.182,85.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446181.347,4652623.424,283.260
2.000,0.000,56180.182,88.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.019,4652623.174,283.240
2.000,0.000,56180.198,63.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446186.018,4652621.514,283.090
2.000,0.000,56180.198,74.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446184.302,4652621.779,283.190
2.000,0.000,56180.198,82.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446173.798,4652623.385,283.430
2.000,0.000,56180.209,75.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446176.972,4652622.153,283.470
2.000,0.000,56180.209,87.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446178.666,4652621.896,283.290
2.000,0.000,56180.209,88.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446182.209,4652621.358,283.220
2.000,0.000,56180.209,82.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446185.708,4652620.820,283.160
2.000,0.000,56180.226,66.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446185.991,4652619.899,283.170
2.000,0.000,56180.226,80.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446177.218,4652621.240,283.330
2.000,0.000,56180.237,81.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446178.363,4652620.216,283.300
2.000,0.000,56180.237,79.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446180.109,4652619.943,283.270
2.000,0.000,56180.237,73.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446181.899,4652619.663,283.240
2.000,0.000,56180.237,68.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.622,4652619.406,283.210
